        Year	       Month	         Day	        Hour	     Weekday	      Minute	    N(total)	       N(he)	       N(li)	    N(st,he)	    N(st,li)	    N(wi,he)	    N(wi,li)	    N(su,he)	    N(su,li)	V_veh(he) (km/hr)	V_veh(li) (km/hr)	     T2m (C)	 Ts_road (C)	Ts_road_obs (C)	T_sub_mod (C)	      RH (%)	RHs_road (%)	    FF (m/s)	Rain (mm/hr)	Snow (mm/hr)	 Cloud cover	Net short rad (W/m^2)	Net long rad (W/m^2)	Incoming long rad (W/m^2)	Incoming short rad (W/m^2)	Sensible_road (W/m^2)	Latent_road (W/m^2)	Surface_heatflux_road (W/m^2)	Residual Energy (W/m^2)	Energy correction (W/m^2)	Wetness_road (mm)	Ice_road (mm)	Evaporation (mm/hr)	Drainage (mm/hr)	    f_q_road	   f_q_brake	     f_q_obs	M_sanding (g/m^2)	M_salting(na) (g/m^2)	M_salting(mg) (g/m^2)	Ploughing_road (0/1)	Cleaning_road (0/1)	Total emissions PM10 (g/km/hr)	Direct emissions PM10 (g/km/hr)	Suspended road emissions PM10 (g/km/hr)	Road dust PM200 mass (g/m^2)	Road sand PMall mass (g/m^2)	Road sand PM200 mass (g/m^2)	Road salt(na) mass (g/m^2)	Road salt(mg) mass (g/m^2)	Road wear (g/km/hr)	Tyre wear (g/km/hr)	Brake wear (g/km/hr)	Road dust production (g/km/hr)	Road dust sink (g/km/hr)	Emission factor PM10 (g/km/veh)	Total emissions PM2.5 (g/km/hr)	Direct emissions PM2.5 (g/km/hr)	Suspended road emissions PM2.5 (g/km/hr)	Emission factor PM2.5 (g/km/veh)	PM10_obs net (ug/m^3)	PM10_obs bg (ug/m^3)	PM10 mod total (ug/m^3)	PM10 mod total+ep (ug/m^3)	PM10 mod dust total (ug/m^3)	PM10 mod roadwear (ug/m^3)	PM10 mod tyrewear (ug/m^3)	PM10 mod brakewear (ug/m^3)	PM10 mod salt(na) (ug/m^3)	PM10 mod salt(mg) (ug/m^3)	PM10 mod sand (ug/m^3)	PM10 mod exhaust (ug/m^3)	PM25_obs net (ug/m^3)	PM25_obs bg (ug/m^3)	PM25 mod total (ug/m^3)	PM25 mod total+ep (ug/m^3)	PM25 mod dust total (ug/m^3)	PM25 mod roadwear (ug/m^3)	PM25 mod tyrewear (ug/m^3)	PM25 mod brakewear (ug/m^3)	PM25 mod salt(na) (ug/m^3)	PM25 mod salt(mg) (ug/m^3)	PM25 mod sand (ug/m^3)	PM25 mod exhaust (ug/m^3)
        2011	           4	           5	1.150000e+01	           3	           0	  9.5902e+02	  2.8771e+01	  9.3025e+02	  0.0000e+00	  2.3256e+02	  0.0000e+00	  4.3190e+02	  2.8771e+01	  2.6579e+02	  4.4886e+01	  4.4886e+01	  7.4211e+00	  8.0377e+00	  7.2303e+00	  6.0673e+00	  7.4568e+01	  7.0902e+01	  2.2402e+00	  0.0000e+00	  0.0000e+00	  5.0364e-01	  6.2120e+01	 -2.7809e+01	  3.0899e+02	  1.1636e+02	  9.6852e+00	 -2.8148e-01	  2.6671e+01	  0.0000e+00	  0.0000e+00	  7.2730e-03	  8.2848e-07	  1.9009e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  8.3333e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.8679e+02	  1.0244e+02	  3.8482e+02	  1.1344e+02	  8.7524e+01	  8.7524e+01	  2.2549e-03	  0.0000e+00	  4.4205e+02	  6.5009e+01	  7.8969e+00	  1.2908e+02	  2.0995e+03	  5.2573e-01	  8.6631e+01	  1.0875e+01	  7.6231e+01	  1.0847e-01	  4.9488e+01	  2.4835e+01	  5.7651e+01	  5.9717e+01	  5.7651e+01	  2.5028e+01	  1.2035e+00	  7.6798e-01	  0.0000e+00	  0.0000e+00	  3.0652e+01	  2.0654e+00	  4.2950e+00	  4.9363e+00	  1.0265e+01	  1.2331e+01	  1.0265e+01	  2.0022e+00	  1.2035e-01	  4.7999e-01	  0.0000e+00	  0.0000e+00	  7.6629e+00	  2.0654e+00
        2011	           4	           6	1.150000e+01	           4	           0	  9.8072e+02	  2.9421e+01	  9.5130e+02	  0.0000e+00	  2.3782e+02	  0.0000e+00	  4.4167e+02	  2.9421e+01	  2.7180e+02	  4.4874e+01	  4.4874e+01	  9.0462e+00	  9.6862e+00	  8.8451e+00	  7.1702e+00	  8.4833e+01	  8.4079e+01	  2.1621e+00	  0.0000e+00	  0.0000e+00	  7.0708e-01	  5.6781e+01	 -1.4955e+01	  3.2977e+02	  8.6587e+01	  1.0356e+01	  4.2966e-01	  3.2831e+01	  0.0000e+00	  0.0000e+00	  1.3586e-02	  7.5636e-07	  1.6863e-03	  0.0000e+00	  9.1823e-01	  1.0000e+00	  5.4167e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.7648e+02	  1.0262e+02	  3.7433e+02	  1.1019e+02	  8.4833e+01	  8.4833e+01	  2.2549e-03	  0.0000e+00	  4.5506e+02	  6.6923e+01	  8.0562e+00	  1.4376e+02	  2.0401e+03	  5.0397e-01	  8.4541e+01	  1.0941e+01	  7.4072e+01	  1.0432e-01	  5.2786e+01	  1.4642e+01	  7.8090e+01	  8.0977e+01	  7.8090e+01	  3.4254e+01	  1.6502e+00	  1.0733e+00	  0.0000e+00	  0.0000e+00	  4.1112e+01	  2.8874e+00	  5.5152e+00	  3.4025e+00	  1.3854e+01	  1.6742e+01	  1.3854e+01	  2.7403e+00	  1.6502e-01	  6.7080e-01	  0.0000e+00	  0.0000e+00	  1.0278e+01	  2.8874e+00
        2011	           4	           7	1.150000e+01	           5	           0	  1.0378e+03	  3.1133e+01	  1.0066e+03	  0.0000e+00	  2.5166e+02	  0.0000e+00	  4.6737e+02	  3.1133e+01	  2.8761e+02	  4.4660e+01	  4.4660e+01	  8.9282e+00	  9.2561e+00	  8.9336e+00	  8.1539e+00	  6.3418e+01	  7.6288e+01	  3.7759e+00	  1.0000e-01	  0.0000e+00	  5.6333e-01	  6.2983e+01	 -2.6509e+01	  3.1635e+02	  1.0685e+02	  1.0360e+01	  1.8513e+01	  9.5188e+00	  0.0000e+00	  0.0000e+00	  1.9199e-01	  4.7733e-07	  2.1593e-02	  7.7287e-02	  5.7889e-01	  7.1335e-01	  6.6667e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.0129e+02	  6.6721e+01	  2.3487e+02	  1.0729e+02	  8.2285e+01	  8.2285e+01	  9.1358e-04	  0.0000e+00	  4.7698e+02	  7.0146e+01	  8.5541e+00	  3.0641e+02	  1.7757e+03	  3.0826e-01	  5.3609e+01	  7.4731e+00	  4.6438e+01	  6.9589e-02	  6.3973e+01	  3.1966e+01	  1.4852e+01	  1.6089e+01	  1.4852e+01	  6.5608e+00	  3.1676e-01	  2.9142e-01	  0.0000e+00	  0.0000e+00	  7.6829e+00	  1.2367e+00	  2.4932e+00	  3.1634e+00	  2.6594e+00	  3.8961e+00	  2.6594e+00	  5.2486e-01	  3.1676e-02	  1.8214e-01	  0.0000e+00	  0.0000e+00	  1.9207e+00	  1.2367e+00
        2011	           4	           8	1.150000e+01	           6	           0	  1.0296e+03	  3.0887e+01	  9.9867e+02	  0.0000e+00	  2.4967e+02	  0.0000e+00	  4.6367e+02	  3.0887e+01	  2.8533e+02	  4.4585e+01	  4.4585e+01	  6.6498e+00	  8.2693e+00	  6.3579e+00	  8.3289e+00	  5.7727e+01	  6.0272e+01	  2.7154e+00	  8.3333e-03	  0.0000e+00	  4.4877e-01	  6.8014e+01	 -3.9255e+01	  2.9876e+02	  1.3998e+02	  2.5113e+01	  7.4155e+00	 -1.8787e+00	  0.0000e+00	  0.0000e+00	  2.2730e-02	  5.2443e-07	  8.2324e-03	  0.0000e+00	  8.6171e-01	  1.0000e+00	  8.3333e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.9375e+02	  8.8648e+01	  3.0550e+02	  1.0467e+02	  7.9967e+01	  7.9967e+01	  4.8537e-04	  0.0000e+00	  4.7530e+02	  6.9899e+01	  8.4730e+00	  2.2244e+02	  1.6923e+03	  4.0047e-01	  6.9832e+01	  9.9459e+00	  6.0286e+01	  8.5855e-02	  4.4825e+01	  1.7151e+01	  4.4826e+01	  4.7375e+01	  4.4826e+01	  1.9949e+01	  9.6463e-01	  9.6082e-01	  6.0394e-21	  0.0000e+00	  2.2952e+01	  2.5492e+00	  3.8682e+00	  3.8153e+00	  8.0307e+00	  1.0580e+01	  8.0307e+00	  1.5959e+00	  9.6463e-02	  6.0051e-01	  4.8308e-22	  0.0000e+00	  5.7379e+00	  2.5492e+00
        2011	           4	           9	1.150000e+01	           7	           0	  8.6114e+02	  2.5834e+01	  8.3531e+02	  0.0000e+00	  2.0883e+02	  0.0000e+00	  3.8782e+02	  2.5834e+01	  2.3866e+02	  4.6158e+01	  4.6158e+01	  7.9438e+00	  9.0915e+00	  8.3570e+00	  8.4591e+00	  4.8490e+01	  4.6686e+01	  3.3704e+00	  0.0000e+00	  0.0000e+00	  4.1654e-01	  7.0846e+01	 -4.0547e+01	  3.0139e+02	  1.4656e+02	  2.2567e+01	  6.4972e-02	  9.1481e+00	  0.0000e+00	  0.0000e+00	  3.1945e-03	  8.2158e-07	  1.6323e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.3057e+02	  9.7735e+01	  3.3328e+02	  1.0199e+02	  7.7690e+01	  7.7690e+01	  4.6315e-04	  0.0000e+00	  4.2340e+02	  6.2266e+01	  6.9207e+00	  1.2346e+02	  1.8082e+03	  5.1816e-01	  7.5189e+01	  1.0175e+01	  6.5459e+01	  1.0547e-01	  2.3483e+01	  1.6568e+01	  2.4688e+01	  2.5586e+01	  2.4688e+01	  1.1205e+01	  5.4288e-01	  3.3456e-01	  1.4645e-20	  0.0000e+00	  1.2605e+01	  8.9813e-01	  2.1540e+00	  2.6853e+00	  4.3111e+00	  5.2093e+00	  4.3111e+00	  8.9644e-01	  5.4288e-02	  2.0910e-01	  1.1714e-21	  0.0000e+00	  3.1513e+00	  8.9813e-01
        2011	           4	          10	1.150000e+01	           1	           0	  7.7524e+02	  2.3257e+01	  7.5198e+02	  0.0000e+00	  1.8800e+02	  0.0000e+00	  3.4914e+02	  2.3257e+01	  2.1485e+02	  4.7692e+01	  4.7692e+01	  8.1760e+00	  8.6637e+00	  7.5589e+00	  8.6343e+00	  5.3888e+01	  5.0759e+01	  2.1725e+00	  0.0000e+00	  0.0000e+00	  1.2001e-01	  5.5073e+01	 -4.4136e+01	  2.9571e+02	  2.1461e+02	  9.9463e+00	 -1.3332e-01	  2.4255e+00	  0.0000e+00	  0.0000e+00	  3.9865e-03	  7.6084e-07	  1.6168e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  8.7500e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.8903e+02	  9.0019e+01	  2.9941e+02	  9.9180e+01	  7.5395e+01	  7.5395e+01	  4.6315e-04	  0.0000e+00	  3.9052e+02	  5.7431e+01	  6.1701e+00	  1.1381e+02	  1.6230e+03	  5.1998e-01	  6.7632e+01	  9.3053e+00	  5.8734e+01	  1.0540e-01	  3.7664e+01	  1.9256e+01	  3.9240e+01	  4.0664e+01	  3.9240e+01	  1.7989e+01	  8.7292e-01	  5.2944e-01	  2.3802e-20	  0.0000e+00	  1.9848e+01	  1.4241e+00	  2.1178e+00	  6.2967e+00	  6.8194e+00	  8.2435e+00	  6.8194e+00	  1.4391e+00	  8.7292e-02	  3.3090e-01	  1.9039e-21	  0.0000e+00	  4.9621e+00	  1.4241e+00
        2011	           4	          11	1.150000e+01	           2	           0	  9.5238e+02	  2.8571e+01	  9.2381e+02	  0.0000e+00	  2.2171e+02	  0.0000e+00	  4.1176e+02	  2.8571e+01	  2.9034e+02	  4.5140e+01	  4.5140e+01	  1.0796e+01	  1.1751e+01	  1.0409e+01	  9.2094e+00	  7.6909e+01	  7.3628e+01	  1.1636e+00	  0.0000e+00	  0.0000e+00	  4.9661e-01	  7.0179e+01	 -2.8508e+01	  3.2667e+02	  1.3231e+02	  1.0883e+01	  3.8538e-02	  3.2494e+01	  0.0000e+00	  0.0000e+00	  7.4339e-03	  8.2786e-07	  3.7983e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  7.9167e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.2751e+02	  9.8835e+01	  3.2913e+02	  9.6558e+01	  7.3253e+01	  7.3253e+01	  4.6315e-04	  0.0000e+00	  4.2512e+02	  6.4838e+01	  7.8300e+00	  1.2479e+02	  1.7824e+03	  4.6700e-01	  7.4591e+01	  1.0564e+01	  6.4482e+01	  9.6438e-02	  6.3946e+01	  3.3112e+01	  9.1140e+01	  9.4832e+01	  9.1140e+01	  4.1642e+01	  2.0574e+00	  1.3746e+00	  5.6531e-20	  0.0000e+00	  4.6066e+01	  3.6920e+00	  5.7471e+00	  8.0273e+00	  1.5913e+01	  1.9605e+01	  1.5913e+01	  3.3313e+00	  2.0574e-01	  8.5910e-01	  4.5217e-21	  0.0000e+00	  1.1516e+01	  3.6920e+00
        2011	           4	          12	1.150000e+01	           3	           0	  1.0441e+03	  3.1323e+01	  1.0128e+03	  0.0000e+00	  2.4307e+02	  0.0000e+00	  4.5141e+02	  3.1323e+01	  3.1830e+02	  4.4605e+01	  4.4605e+01	  5.8223e+00	  9.4518e+00	  8.4405e+00	  9.9530e+00	  9.0742e+01	  7.1046e+01	  1.1814e+00	  0.0000e+00	  0.0000e+00	  6.9598e-01	  5.7965e+01	 -3.0666e+01	  3.1320e+02	  8.7988e+01	  4.0053e+01	  1.3012e-02	 -1.0826e+01	  0.0000e+00	  0.0000e+00	  6.4938e-03	  7.2136e-07	  1.9463e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.5231e+02	  1.0703e+02	  3.4577e+02	  9.3679e+01	  7.0905e+01	  7.0905e+01	  4.6315e-04	  0.0000e+00	  4.5998e+02	  7.0156e+01	  8.6246e+00	  1.3507e+02	  1.8706e+03	  4.5132e-01	  7.8648e+01	  1.1488e+01	  6.7649e+01	  9.3434e-02	  2.5241e+01	  2.7475e+01	  3.8618e+01	  4.0171e+01	  3.8618e+01	  1.7853e+01	  8.8412e-01	  5.7776e-01	  2.4591e-20	  0.0000e+00	  1.9302e+01	  1.5539e+00	  2.8387e+00	  7.1336e+00	  6.7033e+00	  8.2573e+00	  6.7033e+00	  1.4283e+00	  8.8412e-02	  3.6110e-01	  1.9670e-21	  0.0000e+00	  4.8256e+00	  1.5539e+00
        2011	           4	          13	1.150000e+01	           4	           0	  1.0704e+03	  3.2111e+01	  1.0383e+03	  0.0000e+00	  2.4918e+02	  0.0000e+00	  4.6277e+02	  3.2111e+01	  3.2631e+02	  4.4287e+01	  4.4287e+01	  5.3483e+00	  8.4381e+00	  6.7970e+00	  9.4813e+00	  8.4569e+01	  6.9450e+01	  1.5110e+00	  0.0000e+00	  0.0000e+00	  8.7493e-01	  3.7123e+01	 -1.5499e+01	  3.2319e+02	  4.7273e+01	  3.5432e+01	  8.9617e-02	 -1.1886e+01	  0.0000e+00	  0.0000e+00	  6.0906e-03	  6.9496e-07	  2.4933e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  9.5833e-01	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4820e+02	  1.0864e+02	  3.4005e+02	  9.0740e+01	  6.8507e+01	  6.8507e+01	  4.6315e-04	  0.0000e+00	  4.6655e+02	  7.1158e+01	  8.8750e+00	  1.3703e+02	  1.8376e+03	  4.3683e-01	  7.7641e+01	  1.1700e+01	  6.6433e+01	  9.0636e-02	  5.7341e+01	  1.8869e+01	  8.4078e+01	  8.7710e+01	  8.4078e+01	  3.9218e+01	  1.9460e+00	  1.3515e+00	  5.4683e-20	  0.0000e+00	  4.1563e+01	  3.6321e+00	  5.5754e+00	  3.6959e+00	  1.4567e+01	  1.8199e+01	  1.4567e+01	  3.1374e+00	  1.9460e-01	  8.4471e-01	  4.3739e-21	  0.0000e+00	  1.0391e+01	  3.6321e+00
        2011	           4	          14	1.150000e+01	           5	           0	  1.1135e+03	  3.3405e+01	  1.0801e+03	  0.0000e+00	  2.5922e+02	  0.0000e+00	  4.8141e+02	  3.3405e+01	  3.3946e+02	  4.3872e+01	  4.3872e+01	  8.4717e+00	  1.0188e+01	  8.6092e+00	  9.3162e+00	  5.4019e+01	  4.9746e+01	  1.3543e+00	  0.0000e+00	  0.0000e+00	  2.8321e-01	  7.2461e+01	 -4.6862e+01	  3.0063e+02	  1.9019e+02	  1.7423e+01	  7.1743e-02	  1.0199e+01	  0.0000e+00	  0.0000e+00	  3.5963e-03	  7.0957e-07	  1.9342e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.5463e+02	  1.1286e+02	  3.4228e+02	  8.7805e+01	  6.6113e+01	  6.6113e+01	  4.6315e-04	  0.0000e+00	  4.8466e+02	  7.3919e+01	  9.2373e+00	  1.4235e+02	  1.8474e+03	  4.2639e-01	  7.8417e+01	  1.2161e+01	  6.6764e+01	  8.8519e-02	  7.6065e+01	  3.7524e+01	  7.7235e+01	  8.0666e+01	  7.7235e+01	  3.6358e+01	  1.8074e+00	  1.2764e+00	  5.1279e-20	  0.0000e+00	  3.7794e+01	  3.4309e+00	  5.4675e+00	  6.2634e+00	  1.3336e+01	  1.6767e+01	  1.3336e+01	  2.9086e+00	  1.8074e-01	  7.9778e-01	  4.1016e-21	  0.0000e+00	  9.4484e+00	  3.4309e+00
        2011	           4	          15	1.150000e+01	           6	           0	  1.1431e+03	  3.4292e+01	  1.1088e+03	  0.0000e+00	  2.6611e+02	  0.0000e+00	  4.9420e+02	  3.4292e+01	  3.4847e+02	  4.4180e+01	  4.4180e+01	  8.5679e+00	  9.5043e+00	  8.6545e+00	  9.4778e+00	  6.0847e+01	  5.5012e+01	  1.6910e+00	  0.0000e+00	  0.0000e+00	  5.9540e-02	  5.4527e+01	 -4.4601e+01	  2.9938e+02	  2.4977e+02	  9.6517e+00	 -1.1631e-01	  2.5005e+00	  0.0000e+00	  0.0000e+00	  4.3683e-03	  8.4602e-07	  1.5819e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.6294e+02	  1.1768e+02	  3.4579e+02	  8.4856e+01	  6.3707e+01	  6.3707e+01	  4.6315e-04	  0.0000e+00	  5.0590e+02	  7.7158e+01	  9.4267e+00	  1.4853e+02	  1.8640e+03	  4.2310e-01	  7.9423e+01	  1.2613e+01	  6.7336e+01	  8.7582e-02	  5.0828e+01	  3.8669e+01	  7.7630e+01	  8.1128e+01	  7.7630e+01	  3.6997e+01	  1.8437e+00	  1.3006e+00	  5.2950e-20	  0.0000e+00	  3.7488e+01	  3.4985e+00	  4.9425e+00	  9.3968e+00	  1.3329e+01	  1.6828e+01	  1.3329e+01	  2.9598e+00	  1.8437e-01	  8.1287e-01	  4.2353e-21	  0.0000e+00	  9.3720e+00	  3.4985e+00
        2011	           4	          16	1.150000e+01	           7	           0	  9.1713e+02	  2.7514e+01	  8.8962e+02	  0.0000e+00	  2.6689e+01	  0.0000e+00	  4.9565e+01	  2.7514e+01	  8.1337e+02	  4.5904e+01	  4.5904e+01	  1.0506e+01	  1.1301e+01	  1.0829e+01	  9.8808e+00	  6.9050e+01	  6.7005e+01	  2.2957e+00	  0.0000e+00	  0.0000e+00	  1.4902e-01	  6.9407e+01	 -4.0177e+01	  3.1268e+02	  2.1923e+02	  1.1783e+01	  6.1191e-02	  1.8977e+01	  0.0000e+00	  0.0000e+00	  6.1213e-03	  7.3564e-07	  3.1139e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.1402e+02	  2.9366e+01	  2.8510e+02	  8.2106e+01	  6.1517e+01	  6.1517e+01	  4.6315e-04	  0.0000e+00	  9.5237e+01	  6.5699e+01	  7.3975e+00	  4.2414e+01	  1.5356e+03	  3.6051e-01	  5.9889e+01	  4.8668e+00	  5.5466e+01	  8.3424e-02	  4.1064e+01	  2.0474e+01	  3.1368e+01	  3.3020e+01	  3.1368e+01	  1.1479e+01	  9.2630e-01	  6.1235e-01	  2.6896e-20	  0.0000e+00	  1.8350e+01	  1.6516e+00	  2.8481e+00	  7.7760e+00	  5.9812e+00	  7.6328e+00	  5.9812e+00	  9.1834e-01	  9.2630e-02	  3.8272e-01	  2.1514e-21	  0.0000e+00	  4.5875e+00	  1.6516e+00
        2011	           4	          17	1.150000e+01	           1	           0	  8.2278e+02	  2.4683e+01	  7.9810e+02	  0.0000e+00	  2.3943e+01	  0.0000e+00	  4.4466e+01	  2.4683e+01	  7.2969e+02	  4.7201e+01	  4.7201e+01	  1.1063e+01	  1.1569e+01	  1.1004e+01	  1.0462e+01	  6.3585e+01	  6.2170e+01	  2.1591e+00	  0.0000e+00	  0.0000e+00	  6.4196e-02	  6.1663e+01	 -4.0852e+01	  3.1325e+02	  2.4577e+02	  5.4501e+00	  6.4445e-02	  1.6689e+01	  0.0000e+00	  0.0000e+00	  5.1372e-03	  7.5499e-07	  2.6149e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.8128e+02	  2.6891e+01	  2.5479e+02	  7.9612e+01	  5.9596e+01	  5.9596e+01	  4.6315e-04	  0.0000e+00	  8.7681e+01	  6.0488e+01	  6.5688e+00	  3.8981e+01	  1.3720e+03	  3.5999e-01	  5.3553e+01	  4.3900e+00	  4.9569e+01	  8.3221e-02	  3.9488e+01	  1.6913e+01	  3.2150e+01	  3.3854e+01	  3.2150e+01	  1.1812e+01	  9.6802e-01	  6.3055e-01	  2.8372e-20	  0.0000e+00	  1.8739e+01	  1.7038e+00	  2.8186e+00	  5.8875e+00	  6.1207e+00	  7.8245e+00	  6.1207e+00	  9.4498e-01	  9.6802e-02	  3.9409e-01	  2.2694e-21	  0.0000e+00	  4.6848e+00	  1.7038e+00
        2011	           4	          18	1.150000e+01	           2	           0	  1.1464e+03	  3.4393e+01	  1.1120e+03	  0.0000e+00	  3.3361e+01	  0.0000e+00	  6.1956e+01	  3.4393e+01	  1.0167e+03	  4.3667e+01	  4.3667e+01	  1.1866e+01	  1.2293e+01	  1.1945e+01	  1.1194e+01	  4.7973e+01	  4.6613e+01	  2.0304e+00	  0.0000e+00	  0.0000e+00	  1.8721e-02	  5.7853e+01	 -4.6492e+01	  3.1158e+02	  2.5920e+02	  5.8877e+00	  4.7613e-02	  7.6556e+00	  0.0000e+00	  0.0000e+00	  3.3576e-03	  7.4234e-07	  2.2397e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.3584e+02	  3.3871e+01	  3.0246e+02	  7.7207e+01	  5.7742e+01	  5.7742e+01	  4.6315e-04	  0.0000e+00	  1.0740e+02	  7.4093e+01	  9.5984e+00	  4.8186e+01	  1.6283e+03	  3.1102e-01	  6.4312e+01	  5.9595e+00	  5.8846e+01	  7.4168e-02	  5.1049e+01	  3.0851e+01	  3.8257e+01	  4.0627e+01	  3.8257e+01	  1.4058e+01	  1.1675e+00	  8.8005e-01	  3.4490e-20	  0.0000e+00	  2.2152e+01	  2.3701e+00	  4.1631e+00	  3.7253e+00	  7.3294e+00	  9.6994e+00	  7.3294e+00	  1.1246e+00	  1.1675e-01	  5.5003e-01	  2.7587e-21	  0.0000e+00	  5.5380e+00	  2.3701e+00
        2011	           4	          19	1.150000e+01	           3	           0	  1.0440e+03	  3.1320e+01	  1.0127e+03	  0.0000e+00	  3.0381e+01	  0.0000e+00	  5.6421e+01	  3.1320e+01	  9.2589e+02	  4.4764e+01	  4.4764e+01	  8.5745e+00	  1.0392e+01	  9.6291e+00	  1.1199e+01	  4.7553e+01	  4.2483e+01	  1.3741e+00	  0.0000e+00	  0.0000e+00	  3.6807e-02	  5.8472e+01	 -5.3558e+01	  2.9489e+02	  2.6265e+02	  1.8773e+01	  3.8756e-02	 -1.1982e+01	  0.0000e+00	  0.0000e+00	  2.8076e-03	  8.1591e-07	  1.6373e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.1107e+02	  3.2035e+01	  2.7951e+02	  7.4609e+01	  5.5740e+01	  5.5740e+01	  4.6315e-04	  0.0000e+00	  1.0269e+02	  7.0843e+01	  8.5935e+00	  4.5908e+01	  1.5042e+03	  3.1605e-01	  5.9393e+01	  5.4791e+00	  5.4382e+01	  7.4978e-02	  3.9664e+01	  2.8971e+01	  4.3692e+01	  4.6308e+01	  4.3692e+01	  1.6139e+01	  1.3620e+00	  9.6941e-01	  4.0611e-20	  0.0000e+00	  2.5222e+01	  2.6157e+00	  4.3033e+00	  5.9294e+00	  8.3386e+00	  1.0954e+01	  8.3386e+00	  1.2911e+00	  1.3620e-01	  6.0588e-01	  3.2483e-21	  0.0000e+00	  6.3055e+00	  2.6157e+00
        2011	           4	          20	1.150000e+01	           4	           0	  1.1131e+03	  3.3394e+01	  1.0797e+03	  0.0000e+00	  3.2392e+01	  0.0000e+00	  6.0157e+01	  3.3394e+01	  9.8720e+02	  4.4375e+01	  4.4375e+01	  1.0535e+01	  1.1986e+01	  1.1490e+01	  1.1063e+01	  5.6474e+01	  5.1129e+01	  1.6750e+00	  0.0000e+00	  0.0000e+00	  2.1781e-01	  7.5136e+01	 -4.5141e+01	  3.1123e+02	  2.0942e+02	  1.6073e+01	 -3.4718e-02	  1.6036e+01	  0.0000e+00	  0.0000e+00	  3.8257e-03	  7.9172e-07	  1.8573e-04	  0.0000e+00	  1.0000e+00	  1.0000e+00	  1.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.1727e+02	  3.3779e+01	  2.8398e+02	  7.2081e+01	  5.3792e+01	  5.3792e+01	  4.6315e-04	  0.0000e+00	  1.0794e+02	  7.4466e+01	  9.2093e+00	  4.8306e+01	  1.5278e+03	  3.0310e-01	  6.0591e+01	  5.8255e+00	  5.5255e+01	  7.2512e-02	  2.5620e+01	  3.7114e+01	  3.7050e+01	  3.9402e+01	  3.7050e+01	  1.3743e+01	  1.1831e+00	  8.7187e-01	  3.5673e-20	  0.0000e+00	  2.1253e+01	  2.3518e+00	  3.2200e+00	  7.9555e+00	  7.0758e+00	  9.4276e+00	  7.0758e+00	  1.0994e+00	  1.1831e-01	  5.4492e-01	  2.8534e-21	  0.0000e+00	  5.3131e+00	  2.3518e+00
